manager,name,version,build,channel,installer,role,source
conda,pyyaml,6.0.2,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyyaml-6.0.2-py313h827c3e9_0.json
conda,pyzmq,27.1.0,py313h7149c55_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,pyzmq-27.1.0-py313h7149c55_0.json
conda,rasterio,1.4.3,py313_5,https://conda.anaconda.org/esri/win-64,conda,inventory,rasterio-1.4.3-py313_5.json
conda,re2,2025.06.26,0,https://conda.anaconda.org/esri/win-64,conda,inventory,re2-2025.06.26-0.json
conda,referencing,0.30.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,referencing-0.30.2-py313haa95532_0.json
conda,regex,2024.11.6,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,regex-2024.11.6-py313h827c3e9_0.json
conda,requests,2.32.5,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,requests-2.32.5-py313haa95532_0.json
conda,requests-gssapi,1.3.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,requests-gssapi-1.3.0-py_0.json
conda,requests-kerberos,0.14.0,pyhd3eb1b0_0,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,requests-kerberos-0.14.0-pyhd3eb1b0_0.json
conda,requests-oauthlib,2.0.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,requests-oauthlib-2.0.0-py313haa95532_0.json
conda,requests-toolbelt,1.0.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,requests-toolbelt-1.0.0-py_0.json
conda,resize-right,0.0.2,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,resize-right-0.0.2-py_0.json
conda,rfc3339-validator,0.1.4,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,rfc3339-validator-0.1.4-py313haa95532_0.json
conda,rfc3986-validator,0.1.1,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,rfc3986-validator-0.1.1-py313haa95532_0.json
conda,rich,13.9.4,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,rich-13.9.4-py_0.json
conda,rpds-py,0.22.3,py313h636fa0f_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,rpds-py-0.22.3-py313h636fa0f_0.json
conda,rsa,4.7.2,pyhd3eb1b0_1,https://repo.anaconda.com/pkgs/main/noarch,conda,inventory,rsa-4.7.2-pyhd3eb1b0_1.json
conda,rtree,1.4.1,py313h873b684_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,rtree-1.4.1-py313h873b684_0.json
conda,ruamel.yaml,0.18.10,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,ruamel.yaml-0.18.10-py313h827c3e9_0.json
conda,ruamel.yaml.clib,0.2.12,py313h827c3e9_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,ruamel.yaml.clib-0.2.12-py313h827c3e9_0.json
conda,s3transfer,0.11.2,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,s3transfer-0.11.2-py313haa95532_0.json
conda,safetensors,0.5.3,py313hbdb9fe4_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,safetensors-0.5.3-py313hbdb9fe4_0.json
conda,sam-2,1.0.0.20241212,cuda126_torch251_py313_4,https://conda.anaconda.org/esri/win-64,conda,inventory,sam-2-1.0.0.20241212-cuda126_torch251_py313_4.json
conda,samgeo,3.6,cuda126_torch251_py313_4,https://conda.anaconda.org/esri/win-64,conda,inventory,samgeo-3.6-cuda126_torch251_py313_4.json
conda,saspy,4.3.2,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,saspy-4.3.2-py_1.json
conda,scikit-image,0.25.2,py313_3,https://conda.anaconda.org/esri/win-64,conda,inventory,scikit-image-0.25.2-py313_3.json
conda,scikit-learn,1.6.1,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,scikit-learn-1.6.1-py313_0.json
conda,scikit-plot,0.3.12,py_1,https://conda.anaconda.org/esri/noarch,conda,inventory,scikit-plot-0.3.12-py_1.json
conda,scipy,1.14.1,py313_2,https://conda.anaconda.org/esri/win-64,conda,inventory,scipy-1.14.1-py313_2.json
conda,seaborn,0.13.2,py313haa95532_3,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,seaborn-0.13.2-py313haa95532_3.json
conda,segment-anything,1.0,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,segment-anything-1.0-py_0.json
conda,segment-anything-hq,0.3,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,segment-anything-hq-0.3-py_0.json
conda,segment-geospatial,0.12.6,py_0,https://conda.anaconda.org/esri/noarch,conda,inventory,segment-geospatial-0.12.6-py_0.json
conda,send2trash,1.8.2,py313haa95532_1,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,send2trash-1.8.2-py313haa95532_1.json
conda,sentencepiece,0.2.0,1,https://conda.anaconda.org/esri/win-64,conda,inventory,sentencepiece-0.2.0-1.json
conda,sentencepiece-python,0.2.0,py313_1,https://conda.anaconda.org/esri/win-64,conda,inventory,sentencepiece-python-0.2.0-py313_1.json
conda,sentencepiece-spm,0.2.0,1,https://conda.anaconda.org/esri/win-64,conda,inventory,sentencepiece-spm-0.2.0-1.json
conda,setuptools,79.0.1,py313_0,https://conda.anaconda.org/esri/win-64,conda,inventory,setuptools-79.0.1-py313_0.json
conda,shap,0.47.2,py313h85fa425_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,shap-0.47.2-py313h85fa425_0.json
conda,shapely,2.1.2,py313_arcgispro_0,https://conda.anaconda.org/esri/win-64,conda,inventory,shapely-2.1.2-py313_arcgispro_0.json
conda,shellingham,1.5.0,py313haa95532_0,https://repo.anaconda.com/pkgs/main/win-64,conda,inventory,shellingham-1.5.0-py313haa95532_0.json
